Epoch,DeviceID,Type,HMM_State,AnomalyScore,BehavioralTrust,TrustScore,GraphRisk,FinalRisk,Triggered,TriggerReason,Quarantined,DetectionEpoch
6,user_0_laptop_1,linked,Idle,0.0,1.0,0.9617,0.018,0.5681,False,Device is trust-compliant.,False,
7,user_0_phone,primary,Normal,0.0,1.0,0.9555,0.018,0.5697,False,Device is trust-compliant.,False,
7,user_0_laptop_1,linked,Normal,0.0,1.0,0.9764,0.018,0.5645,False,Device is trust-compliant.,False,
8,user_0_phone,primary,Normal,0.0,1.0,0.969,0.018,0.5664,False,Device is trust-compliant.,False,
8,user_0_laptop_1,linked,Normal,0.0,1.0,0.9701,0.018,0.5661,False,Device is trust-compliant.,False,
9,user_0_phone,primary,Normal,0.0,1.0,0.9789,0.018,0.5639,False,Device is trust-compliant.,False,
9,user_0_laptop_1,linked,Normal,0.0,1.0,0.9816,0.018,0.5633,False,Device is trust-compliant.,False,
10,user_0_phone,primary,Normal,0.0,1.0,0.9679,0.018,0.5666,False,Device is trust-compliant.,False,
10,user_0_laptop_1,linked,Normal,0.0,1.0,0.9887,0.018,0.5615,False,Device is trust-compliant.,False,
10,rogue_client_0,linked,Normal,0.1458,0.8542,1.0,0.1391,0.1435,False,Device is trust-compliant.,False,
11,user_0_phone,primary,Normal,0.0,1.0,0.9782,0.0208,0.5655,False,Device is trust-compliant.,False,
11,user_0_laptop_1,linked,Normal,0.0,1.0,0.993,0.018,0.5605,False,Device is trust-compliant.,False,
11,rogue_client_0,linked,Normal,0.0,1.0,1.0,1.0,0.9002,True,Behavioral anomaly detected (Risk: 0.90 >= 0.65),True,11
12,user_0_phone,primary,Normal,0.0,1.0,0.9674,0.018,0.5667,False,Device is trust-compliant.,False,
12,user_0_laptop_1,linked,Normal,0.0,1.0,0.9803,0.0206,0.5649,False,Device is trust-compliant.,False,
13,user_0_phone,primary,Normal,0.0,1.0,0.9608,0.018,0.5684,False,Device is trust-compliant.,False,
13,user_0_laptop_1,linked,Normal,0.0,1.0,0.9879,0.0281,0.5667,False,Device is trust-compliant.,False,
14,user_0_phone,primary,Normal,0.0,1.0,0.9733,0.018,0.5653,False,Device is trust-compliant.,False,
14,user_0_laptop_1,linked,Normal,0.0,1.0,0.9309,0.0439,0.5883,False,Device is trust-compliant.,False,
15,user_0_phone,primary,Normal,0.0,1.0,0.9814,0.018,0.5633,False,Device is trust-compliant.,False,
15,user_0_laptop_1,linked,Normal,0.0,1.0,0.942,0.0386,0.583,False,Device is trust-compliant.,False,
16,user_0_phone,primary,Normal,0.0,1.0,0.9871,0.018,0.5619,False,Device is trust-compliant.,False,
16,user_0_laptop_1,linked,Normal,0.0,1.0,0.9643,0.0376,0.5771,False,Device is trust-compliant.,False,
17,user_0_phone,primary,Normal,0.0,1.0,0.9912,0.018,0.5609,False,Device is trust-compliant.,False,
17,user_0_laptop_1,linked,Normal,0.0,1.0,0.9626,0.0256,0.5717,False,Device is trust-compliant.,False,
18,user_0_phone,primary,Normal,0.0,1.0,0.9939,0.018,0.5602,False,Device is trust-compliant.,False,
18,user_0_laptop_1,linked,Normal,0.0,1.0,0.9776,0.0264,0.5684,False,Device is trust-compliant.,False,
19,user_0_phone,primary,Normal,0.0,1.0,0.9958,0.018,0.5598,False,Device is trust-compliant.,False,
19,user_0_laptop_1,linked,Normal,0.0,1.0,0.9862,0.026,0.5661,False,Device is trust-compliant.,False,
20,user_0_phone,primary,Normal,0.0,1.0,0.9971,0.02,0.5604,False,Device is trust-compliant.,False,
20,user_0_laptop_1,linked,Normal,0.0,1.0,0.9915,0.018,0.5608,False,Device is trust-compliant.,False,
21,user_0_phone,primary,Normal,0.0,1.0,0.998,0.0202,0.5603,False,Device is trust-compliant.,False,
21,user_0_laptop_1,linked,Normal,0.0,1.0,0.9949,0.018,0.56,False,Device is trust-compliant.,False,
22,user_0_phone,primary,Normal,0.0,1.0,0.9986,0.0193,0.5597,False,Device is trust-compliant.,False,
22,user_0_laptop_1,linked,Normal,0.0,1.0,0.9969,0.018,0.5595,False,Device is trust-compliant.,False,
23,user_0_phone,primary,Normal,0.0,1.0,0.982,0.0274,0.5678,False,Device is trust-compliant.,False,
23,user_0_laptop_1,linked,Normal,0.0,1.0,0.9981,0.018,0.5592,False,Device is trust-compliant.,False,
24,user_0_phone,primary,Idle,0.0,1.0,0.9708,0.0251,0.5694,False,Device is trust-compliant.,False,
24,user_0_laptop_1,linked,Normal,0.0,1.0,0.9834,0.018,0.5628,False,Device is trust-compliant.,False,
25,user_0_phone,primary,Idle,0.0,1.0,0.9631,0.0226,0.5701,False,Device is trust-compliant.,False,
25,user_0_laptop_1,linked,Idle,0.0,1.0,0.9744,0.018,0.565,False,Device is trust-compliant.,False,
26,user_0_phone,primary,Normal,0.0,1.0,0.9579,0.0205,0.5703,False,Device is trust-compliant.,False,
26,user_0_laptop_1,linked,Idle,0.0,1.0,0.9688,0.018,0.5664,False,Device is trust-compliant.,False,
27,user_0_phone,primary,Normal,0.0,1.0,0.9544,0.0192,0.5705,False,Device is trust-compliant.,False,
27,user_0_laptop_1,linked,Normal,0.0,1.0,0.9808,0.018,0.5635,False,Device is trust-compliant.,False,
28,user_0_phone,primary,Normal,0.0,1.0,0.952,0.0185,0.5708,False,Device is trust-compliant.,False,
28,user_0_laptop_1,linked,Normal,0.0,1.0,0.9728,0.018,0.5654,False,Device is trust-compliant.,False,
29,user_0_phone,primary,Normal,0.0,1.0,0.9504,0.018,0.5709,False,Device is trust-compliant.,False,
29,user_0_laptop_1,linked,Normal,0.0,1.0,0.9678,0.018,0.5667,False,Device is trust-compliant.,False,
30,user_0_phone,primary,Normal,0.0,1.0,0.9493,0.018,0.5712,False,Device is trust-compliant.,False,
30,user_0_laptop_1,linked,Normal,0.0,1.0,0.9802,0.0184,0.5638,False,Device is trust-compliant.,False,
31,user_0_phone,primary,Normal,0.0,1.0,0.9655,0.018,0.5672,False,Device is trust-compliant.,False,
31,user_0_laptop_1,linked,Normal,0.0,1.0,0.9724,0.0182,0.5656,False,Device is trust-compliant.,False,
32,user_0_phone,primary,Normal,0.0,1.0,0.9595,0.0197,0.5695,False,Device is trust-compliant.,False,
32,user_0_laptop_1,linked,Normal,0.0,1.0,0.9676,0.018,0.5667,False,Device is trust-compliant.,False,
33,user_0_phone,primary,Normal,0.0,1.0,0.9725,0.018,0.5655,False,Device is trust-compliant.,False,
33,user_0_laptop_1,linked,Normal,0.0,1.0,0.9806,0.0253,0.5671,False,Device is trust-compliant.,False,
34,user_0_phone,primary,Normal,0.0,1.0,0.9643,0.018,0.5675,False,Device is trust-compliant.,False,
34,user_0_laptop_1,linked,Normal,0.0,1.0,0.988,0.0217,0.5635,False,Device is trust-compliant.,False,
35,user_0_phone,primary,Normal,0.0,1.0,0.9757,0.018,0.5647,False,Device is trust-compliant.,False,
35,user_0_laptop_1,linked,Normal,0.0,1.0,0.9926,0.0202,0.5616,False,Device is trust-compliant.,False,
36,user_0_phone,primary,Normal,0.0,1.0,0.9831,0.018,0.5629,False,Device is trust-compliant.,False,
36,user_0_laptop_1,linked,Normal,0.0,1.0,0.9956,0.0189,0.5603,False,Device is trust-compliant.,False,
37,user_0_phone,primary,Normal,0.0,1.0,0.9885,0.018,0.5616,False,Device is trust-compliant.,False,
37,user_0_laptop_1,linked,Normal,0.0,1.0,0.9974,0.0279,0.5642,False,Device is trust-compliant.,False,
38,user_0_phone,primary,Normal,0.0,1.0,0.9922,0.018,0.5606,False,Device is trust-compliant.,False,
38,user_0_laptop_1,linked,Normal,0.0,1.0,0.9834,0.0268,0.5671,False,Device is trust-compliant.,False,
39,user_0_phone,primary,Normal,0.0,1.0,0.9946,0.018,0.5601,False,Device is trust-compliant.,False,
39,user_0_laptop_1,linked,Normal,0.0,1.0,0.9898,0.0225,0.5635,False,Device is trust-compliant.,False,
40,user_0_phone,primary,Normal,0.0,1.0,0.9962,0.018,0.5597,False,Device is trust-compliant.,False,
40,user_0_laptop_1,linked,Normal,0.0,1.0,0.9783,0.0224,0.5662,False,Device is trust-compliant.,False,
1,user_0_phone,primary,Idle,0.0652,0.9348,0.98,0.0477,0.0582,False,Device is trust-compliant.,False,
1,user_0_laptop_1,linked,Idle,0.1343,0.8657,0.98,0.0195,0.0884,False,Device is trust-compliant.,False,
1,silent_forgotten_tablet,linked,Idle,0.0469,0.9531,0.995,0.0487,0.0477,False,Device is trust-compliant.,False,
2,user_0_phone,primary,Idle,0.0,1.0,0.9687,0.018,0.5664,False,Device is trust-compliant.,False,
2,user_0_laptop_1,linked,Idle,0.0,1.0,0.9723,0.018,0.5655,False,Device is trust-compliant.,False,
2,silent_forgotten_tablet,linked,Idle,0.0175,0.9825,0.9902,0.0242,0.0202,False,Device is trust-compliant.,False,
3,user_0_phone,primary,Idle,0.0,1.0,0.9608,0.018,0.5684,False,Device is trust-compliant.,False,
3,user_0_laptop_1,linked,Idle,0.0,1.0,0.9675,0.018,0.5667,False,Device is trust-compliant.,False,
3,silent_forgotten_tablet,linked,Idle,0.0181,0.9819,0.9857,0.0324,0.0238,False,Device is trust-compliant.,False,
4,user_0_phone,primary,Idle,0.0,1.0,0.9553,0.018,0.5697,False,Device is trust-compliant.,False,
4,user_0_laptop_1,linked,Normal,0.0,1.0,0.9646,0.018,0.5674,False,Device is trust-compliant.,False,
4,silent_forgotten_tablet,linked,Idle,0.0502,0.9498,0.9815,0.0476,0.0492,False,Device is trust-compliant.,False,
5,user_0_phone,primary,Normal,0.0,1.0,0.9515,0.018,0.5706,False,Device is trust-compliant.,False,
5,user_0_laptop_1,linked,Normal,0.0,1.0,0.9628,0.018,0.5679,False,Device is trust-compliant.,False,
5,silent_forgotten_tablet,linked,Idle,0.0368,0.9632,0.9774,0.0225,0.0311,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5
6,user_0_phone,primary,Normal,0.0,1.0,0.9488,0.018,0.5713,False,Device is trust-compliant.,False,
6,user_0_laptop_1,linked,Idle,0.0,1.0,0.9617,0.018,0.5681,False,Device is trust-compliant.,False,
7,user_0_phone,primary,Normal,0.0,1.0,0.9652,0.018,0.5673,False,Device is trust-compliant.,False,
7,user_0_laptop_1,linked,Normal,0.0,1.0,0.961,0.018,0.5683,False,Device is trust-compliant.,False,
8,user_0_phone,primary,Normal,0.0,1.0,0.9593,0.018,0.5687,False,Device is trust-compliant.,False,
8,user_0_laptop_1,linked,Normal,0.0,1.0,0.976,0.018,0.5646,False,Device is trust-compliant.,False,
9,user_0_phone,primary,Normal,0.0,1.0,0.9717,0.018,0.5657,False,Device is trust-compliant.,False,
9,user_0_laptop_1,linked,Normal,0.0,1.0,0.9698,0.018,0.5662,False,Device is trust-compliant.,False,
10,user_0_phone,primary,Normal,0.0,1.0,0.9808,0.018,0.5635,False,Device is trust-compliant.,False,
10,user_0_laptop_1,linked,Normal,0.0,1.0,0.9814,0.018,0.5633,False,Device is trust-compliant.,False,
10,rogue_client_0,linked,Normal,0.135,0.865,1.0,0.0847,0.1174,False,Device is trust-compliant.,False,
11,user_0_phone,primary,Normal,0.0,1.0,0.9189,0.018,0.5786,False,Device is trust-compliant.,False,
11,user_0_laptop_1,linked,Normal,0.0,1.0,0.9888,0.0284,0.5666,False,Device is trust-compliant.,False,
11,rogue_client_0,linked,Normal,0.0,1.0,1.0,1.0,0.9002,True,Behavioral anomaly detected (Risk: 0.90 >= 0.65),True,11
12,user_0_phone,primary,Normal,0.0,1.0,0.8769,0.018,0.5888,False,Device is trust-compliant.,False,
12,user_0_laptop_1,linked,Normal,0.0,1.0,0.9931,0.024,0.5634,False,Device is trust-compliant.,False,
13,user_0_phone,primary,Normal,0.0,1.0,0.8993,0.018,0.5834,False,Device is trust-compliant.,False,
13,user_0_laptop_1,linked,Normal,0.0,1.0,0.9959,0.0373,0.5692,False,Device is trust-compliant.,False,
14,user_0_phone,primary,Normal,0.0,1.0,0.9145,0.018,0.5797,False,Device is trust-compliant.,False,
14,user_0_laptop_1,linked,Normal,0.0,1.0,0.9975,0.0225,0.5616,False,Device is trust-compliant.,False,
15,user_0_phone,primary,Normal,0.0,1.0,0.9419,0.0208,0.5744,False,Device is trust-compliant.,False,
15,user_0_laptop_1,linked,Normal,0.0,1.0,0.9985,0.018,0.5591,False,Device is trust-compliant.,False,
16,user_0_phone,primary,Normal,0.0,1.0,0.9605,0.0204,0.5696,False,Device is trust-compliant.,False,
16,user_0_laptop_1,linked,Normal,0.0,1.0,0.9391,0.018,0.5737,False,Device is trust-compliant.,False,
17,user_0_phone,primary,Normal,0.0,1.0,0.9561,0.0209,0.5709,False,Device is trust-compliant.,False,
17,user_0_laptop_1,linked,Normal,0.0,1.0,0.9485,0.018,0.5714,False,Device is trust-compliant.,False,
18,user_0_phone,primary,Normal,0.0,1.0,0.9701,0.0214,0.5678,False,Device is trust-compliant.,False,
18,user_0_laptop_1,linked,Normal,0.0,1.0,0.9691,0.018,0.5663,False,Device is trust-compliant.,False,
19,user_0_phone,primary,Normal,0.0,1.0,0.9627,0.0218,0.5698,False,Device is trust-compliant.,False,
19,user_0_laptop_1,linked,Normal,0.0,1.0,0.981,0.018,0.5634,False,Device is trust-compliant.,False,
20,user_0_phone,primary,Normal,0.0,1.0,0.9576,0.0223,0.5713,False,Device is trust-compliant.,False,
20,user_0_laptop_1,linked,Normal,0.0,1.0,0.9883,0.018,0.5616,False,Device is trust-compliant.,False,
21,user_0_phone,primary,Normal,0.0,1.0,0.9712,0.0231,0.5683,False,Device is trust-compliant.,False,
21,user_0_laptop_1,linked,Normal,0.0,1.0,0.993,0.018,0.5605,False,Device is trust-compliant.,False,
22,user_0_phone,primary,Normal,0.0,1.0,0.9804,0.0214,0.5652,False,Device is trust-compliant.,False,
22,user_0_laptop_1,linked,Normal,0.0,1.0,0.9808,0.018,0.5635,False,Device is trust-compliant.,False,
23,user_0_phone,primary,Normal,0.0,1.0,0.9867,0.0194,0.5627,False,Device is trust-compliant.,False,
23,user_0_laptop_1,linked,Normal,0.0,1.0,0.9885,0.018,0.5616,False,Device is trust-compliant.,False,
24,user_0_phone,primary,Normal,0.0,1.0,0.974,0.0191,0.5657,False,Device is trust-compliant.,False,
24,user_0_laptop_1,linked,Idle,0.0,1.0,0.9781,0.018,0.5641,False,Device is trust-compliant.,False,
25,user_0_phone,primary,Normal,0.0,1.0,0.9653,0.0189,0.5677,False,Device is trust-compliant.,False,
25,user_0_laptop_1,linked,Idle,0.0,1.0,0.9869,0.018,0.562,False,Device is trust-compliant.,False,
26,user_0_phone,primary,Idle,0.0,1.0,0.9764,0.0187,0.5649,False,Device is trust-compliant.,False,
26,user_0_laptop_1,linked,Idle,0.0,1.0,0.9771,0.018,0.5644,False,Device is trust-compliant.,False,
27,user_0_phone,primary,Idle,0.0,1.0,0.967,0.0187,0.5672,False,Device is trust-compliant.,False,
27,user_0_laptop_1,linked,Idle,0.0,1.0,0.9713,0.018,0.5658,False,Device is trust-compliant.,False,
28,user_0_phone,primary,Normal,0.0,1.0,0.9606,0.0185,0.5687,False,Device is trust-compliant.,False,
28,user_0_laptop_1,linked,Idle,0.0,1.0,0.9678,0.018,0.5667,False,Device is trust-compliant.,False,
29,user_0_phone,primary,Idle,0.0,1.0,0.9732,0.0183,0.5655,False,Device is trust-compliant.,False,
29,user_0_laptop_1,linked,Idle,0.0,1.0,0.9657,0.018,0.5672,False,Device is trust-compliant.,False,
30,user_0_phone,primary,Idle,0.0,1.0,0.9648,0.0192,0.568,False,Device is trust-compliant.,False,
30,user_0_laptop_1,linked,Normal,0.0,1.0,0.9794,0.018,0.5638,False,Device is trust-compliant.,False,
31,user_0_phone,primary,Normal,0.0,1.0,0.9591,0.0188,0.5692,False,Device is trust-compliant.,False,
31,user_0_laptop_1,linked,Normal,0.0,1.0,0.9726,0.018,0.5655,False,Device is trust-compliant.,False,
32,user_0_phone,primary,Normal,0.0,1.0,0.9722,0.0216,0.5673,False,Device is trust-compliant.,False,
32,user_0_laptop_1,linked,Normal,0.0,1.0,0.9836,0.018,0.5628,False,Device is trust-compliant.,False,
33,user_0_phone,primary,Normal,0.0,1.0,0.9811,0.018,0.5634,False,Device is trust-compliant.,False,
33,user_0_laptop_1,linked,Normal,0.0,1.0,0.9899,0.0204,0.5624,False,Device is trust-compliant.,False,
34,user_0_phone,primary,Normal,0.0041,0.9959,0.9695,0.0509,0.5838,False,Device is trust-compliant.,False,
34,user_0_laptop_1,linked,Normal,0.0,1.0,0.9939,0.018,0.5602,False,Device is trust-compliant.,False,
35,user_0_phone,primary,Normal,0.0,1.0,0.9623,0.1096,0.6123,False,Device is trust-compliant.,False,
35,user_0_laptop_1,linked,Normal,0.0,1.0,0.9963,0.018,0.5596,False,Device is trust-compliant.,False,
36,user_0_phone,primary,Normal,0.0,1.0,0.9744,0.2541,0.6756,True,Behavioral anomaly detected (Risk: 0.68 >= 0.65),True,36
36,user_0_laptop_1,linked,Normal,0.0,1.0,0.9977,0.018,0.5593,False,Device is trust-compliant.,False,
37,user_0_laptop_1,linked,Normal,0.0,1.0,0.9986,0.018,0.5591,False,Device is trust-compliant.,False,
38,user_0_laptop_1,linked,Normal,0.0,1.0,0.9842,0.018,0.5626,False,Device is trust-compliant.,False,
39,user_0_laptop_1,linked,Normal,0.0,1.0,0.9905,0.018,0.5611,False,Device is trust-compliant.,False,
40,user_0_laptop_1,linked,Normal,0.0,1.0,0.9943,0.018,0.5601,False,Device is trust-compliant.,False,
1,user_0_phone,primary,Idle,0.0887,0.9113,0.98,0.0531,0.0744,False,Device is trust-compliant.,False,
1,user_0_laptop_1,linked,Idle,0.1466,0.8534,0.98,0.0437,0.1054,False,Device is trust-compliant.,False,
1,silent_forgotten_tablet,linked,Idle,0.0742,0.9258,0.995,0.0459,0.0629,False,Device is trust-compliant.,False,
2,user_0_phone,primary,Normal,0.0,1.0,0.9687,0.018,0.5664,False,Device is trust-compliant.,False,
2,user_0_laptop_1,linked,Normal,0.0,1.0,0.9723,0.018,0.5655,False,Device is trust-compliant.,False,
2,silent_forgotten_tablet,linked,Idle,0.0125,0.9875,0.9902,0.0234,0.0168,False,Device is trust-compliant.,False,
3,user_0_phone,primary,Idle,0.0,1.0,0.9608,0.018,0.5684,False,Device is trust-compliant.,False,
3,user_0_laptop_1,linked,Normal,0.0,1.0,0.9675,0.018,0.5667,False,Device is trust-compliant.,False,
3,silent_forgotten_tablet,linked,Idle,0.0641,0.9359,0.9857,0.0196,0.0463,False,Device is trust-compliant.,False,
4,user_0_phone,primary,Idle,0.0,1.0,0.9553,0.018,0.5697,False,Device is trust-compliant.,False,
4,user_0_laptop_1,linked,Normal,0.0,1.0,0.9646,0.018,0.5674,False,Device is trust-compliant.,False,
4,silent_forgotten_tablet,linked,Idle,0.079,0.921,0.9815,0.0323,0.0603,False,Device is trust-compliant.,False,
5,user_0_phone,primary,Idle,0.0,1.0,0.9515,0.018,0.5706,False,Device is trust-compliant.,False,
5,user_0_laptop_1,linked,Normal,0.0,1.0,0.9628,0.018,0.5679,False,Device is trust-compliant.,False,
5,silent_forgotten_tablet,linked,Idle,0.0737,0.9263,0.9774,0.0466,0.0628,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5
6,user_0_phone,primary,Idle,0.0,1.0,0.9488,0.018,0.5713,False,Device is trust-compliant.,False,
6,user_0_laptop_1,linked,Normal,0.0,1.0,0.9617,0.018,0.5681,False,Device is trust-compliant.,False,
7,user_0_phone,primary,Normal,0.0,1.0,0.947,0.018,0.5718,False,Device is trust-compliant.,False,
7,user_0_laptop_1,linked,Normal,0.0,1.0,0.9764,0.018,0.5645,False,Device is trust-compliant.,False,
